title,address,contentId,contentTypeId,tag,reason,cat1,cat2,cat3,cat1_name,cat2_name,cat3_name,mapx,mapy,overview
바움하우스,제주특별자치도 제주시 서해안로 448 1층,2902737,39,indoor,indoor:음식점/카페 | outdoor:공원/산/해안,A05,A0502,A05020100,음식점,한식,한식,126.4875064221,33.5177194543,"바움 하우스는 제주시 용담해안도로 어영공원 앞에 있는 디저트 카페다. 글루텐 프리 100% 우리쌀과 제주 감귤란을 사용하여 직접 생산하는 수제 디저트 맛집으로 다양한 바움쿠헨이 대표 메뉴 이다. 이와함께 타르트, 케이크류가 있으며 대귤대귤라떼, 제주녹차라떼 한라봉요거트 등 제주 식재료를 사용한 음료도 맛볼 수 있다. 통창을 통해 제주 북쪽 바다와 해안도로 풍경을 볼 수 있고 주변 여행지로 용연, 무지개 해안도로, 도두봉 등이 있다."
바이나흐튼 크리스마스박물관,제주특별자치도 서귀포시 안덕면 평화로 654,2751836,14,indoor,indoor:박물관/전시,A02,A0206,A02060100,역사관광지,박물관,박물관,126.3278198313,33.2913419690,"서귀포시 안덕면에 위치한 바이나흐튼 크리스마스 박물관은 주인 부부가 여행하며 모은 크리스마스 장식과 관련 물품이 전시되어 있다. 독일어로 크리스마스를 뜻하는 ‘바이나흐튼’과 독일의 건축물을 참고해 만들어 유럽의 크리스마스 느낌이 물씬 나는 공간이다. 개인 박물관치곤 전시물의 종류도 다양하고 소장 가치가 뛰어난 것도 많은 편이다. 일 년 내내 크리스마스 분위기를 느낄 수 있는 곳이지만 이곳의 12월은 조금 더 특별하다. 크리스마스를 맞기 전, 한 달간 크리스마스 마켓 때문이다. 매년 수많은 셀러들이 참여, 크리스마스와 관련된 다양한 라이프스타일 제품들을 판매하며, 유명 셰프들이 만드는 다채로운 요리와 관람객 누구나 참여할 수 있는 다양한 체험 프로그램들이 마련된다."
바이제주,제주특별자치도 제주시 서해안로 626 (용담삼동) A동~B동,2752730,38,outdoor,indoor:쇼핑/시장 | outdoor:산,A04,A0401,A04010900,쇼핑,5일장,특산물판매점,126.5040466723,33.5167476030,"300인의 핸드메이드 작가와 협업을 추구하는 바이제주는 제주 소품 시장의 트렌드를 이끌어가고 있다. 작가와 제작 회의를 통해 만들어진 수공예품들로 가득하다. 고객의 니즈에 부응하는 소품은 물론이고 쉽게 흉내 낼 수 없는 디테일과 창의적인 아이디어가 빛나는 독보적인 아이템이 다양하다. 무엇보다 아기자기한 내부 인테리어와 바다를 전망할 수 있는 2층 휴게시설, 그리고 넓은 주차장이 있어 쇼핑의 편의성을 높였다."
바타타식탁,제주특별자치도 서귀포시 표선면 표선동서로264번길 22,2876488,39,indoor,indoor:음식점 | outdoor:산/해수욕장,A05,A0502,A05020100,음식점,한식,한식,126.8359360817,33.3271655353,"바타타식탁은 제주도 표선해수욕장 앞에 위치한 해산물 요리 전문 음식점으로, 제주산 해산물을 활용한 다양한 메뉴가 있다. 오랜 경력을 지닌 셰프가 직접 운영하며,  제주산 자연산 딱새우를 주재료로 한 다양한 요리를 선보인다. 대표 메뉴인 ‘바타타 회 세트’는 제주 자연산 딱새우회를 기본으로, 딱새우 회 초밥 또는 순살 제주 은갈치, 순살 딱새우조림과 머리라면 중에서 선택할 수 있는 구성으로 되어 있어 취향에 따라 다양한 조합이 가능하다. 이 외에도 매콤한 맛이 특징인 마라 딱새우, 제주 자연산 딱새우 찜 등 딱새우를 활용한 다채로운 요리가 준비되어 있다. 소규모 모임이나 단체 예약도 가능하고 간단한 식사를 하기에도 좋다."
박물관은살아있다 제주,제주특별자치도 서귀포시 중문관광로 42,1883815,14,mixed,indoor:미술관/박물관/전시 | mixed:테마파크/파크,A02,A0206,A02060100,역사관광지,박물관,박물관,126.4092858005,33.2546667452,"여러 가지 테마로 구성된 체험형 아트 뮤지엄으로, 다양한 방식으로 참여하고 사진을 찍으며 즐기는 테마파크이자 미술관이다. 이상한 백작의 집, 블랙원더랜드등 다양한 테마로 구성되어 있어 인생 사진을 남길 수 있다. 그리고 착시테마공간이 있는데 이곳은 평면과 입체 섞인 오브제아트에 재미있는 포즈로 작품을 완성시키는 참여형 공간이다. 이번에 새롭게 선보이는 블랙원더랜드 에피소드 2 전시는 남녀노소 연령에 상관없이 즐길 수 있다."
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,2738763,12,outdoor,indoor:몰/카페 | outdoor:공원/등대/산/해안,A01,A0101,A01011100,자연관광지,국립공원,해안절경,126.3587516855,33.2371845468,"대평리에 위치한 박수기정은 중문의 주상절리나 애월 해안도로의 해안 절벽 같은 멋진 풍경을 지닌 곳이다. 샘물을 뜻하는 ‘박수’와 절벽을 뜻하는 ‘기정’이 합쳐져 ‘바가지로 마실 수 있는 깨끗한 샘물이 솟아나는 절벽’이라는 의미를 가지고 있다. 제주 올레 9코스의 시작점이기도 하며 올레길은 박수기정의 윗길로 오르게 되어있다. 소나무가 무성한 산길을 오르면 소녀 등대가 서 있는 한적한 대평포구가 한눈에 내려다보인다. 박수기정 위쪽 평야 지대에서는 밭농사가 이루어지는 것도 볼 수 있다. 박수기정의 절벽을 한눈에 보려면 박수기정 위보다는 대평포구 근처에서 보는 것이 좋으며, 포구 아래의 자갈 해안에서 보면 병풍같이 쭉 펼쳐진 박수기정의 절경을 감상할 수 있다. 인근에 박수기정과 바다를 함께 볼 수 있는 카페들이 있으므로, 여유 있게 앉아 박수기정의 시원한 풍경을 바라볼 수 있다. 박수기정은 일몰이 아름답기로 유명하다. 깎아지른 듯한 절벽 너머 주홍빛으로 하늘을 물들이며 천천히 해가 넘어가는 모습을 보고 있으면, 그 웅장한 절경에 압도당하는 기분마저 든다. 제주 자연이 그려낸 한 폭의 수채화 같은 풍경을 보고 싶다면, 저녁 시간 박수기정에 방문해 멋진 일몰을 즐기는 것을 추천한다.

(출처 : 비짓제주)

◎ 한류의 매력을 만나는 여행 정보 - 예능 <환승연애3>
주원, 유정이 낭만적인 데이트를 즐기던 곳이다. 두 사람은 노을을 배경으로 사진을 찍거나, 박수기정이 한눈에 보이는 대평포구에서 산책을 했는데, 유정은 이 시간을 “15시간이나 같이 있었지만 전혀 지루하지 않았다”고 회상했다."
반양,제주특별자치도 서귀포시 대정읍 중산간서로 2985,2863775,39,indoor,indoor:식당/음식점,A05,A0502,A05020700,음식점,한식,이색음식점,126.2261788847,33.2812303818,"제주 서귀포시에 위치한 ‘반양’은 정통 태국 음식을 선보이는 태국 음식 전문점으로, 이름부터 따뜻한 의미를 담고 있다. ‘반’은 태국어로 ‘집’을 뜻하며, ‘양’은 이 식당의 주인 성씨를 더해 만든 이름이다. 매장은 넓고 쾌적하며, 전반적인 인테리어는 붉은 벽돌 벽과 싱그러운 식물, 유니크한 타일 장식, 라탄 소재의 의자와 조명 등으로 꾸며져 있어 태국 현지 음식점에 와 있는 듯한 느낌을 준다. 노점 수레 모양의 셀프바는 현지의 노점 문화를 떠올리게 해 이국적인 분위기를 한층 더해준다. 테이블마다 땅콩, 태국식 향신료, 다양한 양념들이 비치되어 있어 개인의 취향에 따라 맛을 조절할 수 있다. 메뉴는 팟타이, 똠얌꿍, 그리고 텃만꿍 등 다양하며, 현지의 맛을 느낄 수 있다."
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,2715648,12,outdoor,outdoor:공원/산/섬/해안,A01,A0102,A01020200,자연관광지,희귀동.식물,기암괴석,126.2931467063,33.2173857035,"발자국화석공원은 제주 서귀포시 대정읍에 위치한 상모리 해안에서 안덕면 사계리 해안에 걸쳐 분포하는 사람 및 동물발자국 화석산지로, 2005년 9월 8일 천연기념물로 지정됐다. 2004년 사계-송악 해안도로 일대에서 사람, 사슴, 새, 코끼리 등 발자국 화석과 식물 화석이 발견됐다. 이 화석들은 중기 구석기 시대에 생성된 것으로 추정되며, 수중화산 분화활동으로 형성된 응회암 퇴적층에서 발견됐다. 제주 사람발자국과 동물발자국 화석산지는 아시아 지역에서 유일하게 인류발자국이 발견된 곳이다. 이 발자국은 길이 약 21~25cm로 발뒤꿈치 중간호, 앞꿈치 등의 구분이 뚜렷해 학술적으로도 가치가 크다. 화석이 발견된 사계해안 왼쪽으로는 산방산이, 오른쪽으로는 형제섬이 보이고 제주 올레 10코스인 화순-모슬포 올레의 중간지점에 위치해 있어 탐방객이 많다."
발트하우스,제주특별자치도 서귀포시 표선면 번영로 3361-26,3082119,32,indoor,indoor:리조트/숙박/카페/펜션/호텔 | outdoor:산/오름/정원/해수욕장,B02,B0201,B02010700,숙박시설,관광호텔,펜션,126.8279307185,33.3491324273,"‘건축이 하나의 작품으로 탄생하다’ 발트하우스(Waldhaus)는 마치 유럽의 한가운데로 들어와 있는 듯 작은 숲속 마을을 느낄 수 있다. 언제, 어디서, 누구와 함께 보아도 한 폭의 명화 같은 동화마을이다. 3동의 독채 모두 각각의 특징과 멋이 살아있어 방문할 때마다 새로움과 신비함을 느껴볼 수 있다. 발트하우스는 일반 펜션이 아닌 조각가의 열정과 고풍스러운 창작 세계를 빗대어 만든 하나의 예술 작품으로 이전까지 한번도 보지 못한 감동을 느껴볼 수 있다. 펜션 이용객은 푸른 정원에 있는 에메랄드 워터풀 및 실개천과 바로 앞에 위치한 고품격 엔티크 카페 ‘이오스’를 마음껏 누릴 수 있다. 숙소 주변에는 제주의 유명 관광지인 허브농원, 해비치 호텔&골프 리조트, 제석오름, 표선 해수욕장, 성산일출봉, 섭지코지, 성산포항(우도)등이 10분 거리 이내에 위치해 있다."
밤수지맨드라미 북스토어,제주특별자치도 제주시 우도면 우도해안길 530,2778939,14,outdoor,indoor:박물관/카페 | outdoor:산/섬,A02,A0206,A02061000,역사관광지,박물관,대형서점,126.9484913275,33.5207431980,"비행기를 타고 제주에 가서, 또 배를 타고 섬에서 섬으로 들어가면 만날 수 있는 책방. 제주 우도의 유일한 독립서점인 밤수지맨드라미책방이다. 전형적인 제주 돌담으로 둘러싸인 건물 입구엔 ‘책’이라고 적힌 간판이 이곳이 책방이라는 걸 알려준다. 밤수지맨드라미는 제주 바닷속에 사는 멸종 위기 산호로, 책이 사라져 가는 현실이 산호꽃과 닮은 것 같다고 생각해 책방 이름을 밤수지맨드라미라고 지었다고 한다. 책방 내부엔 독립 서적이나 드로잉북, 채식 관련 책들이 구비되어 있다, 책방 창문 너머로는 햇살이 쏟아지는 바다도 눈에 들어온다. 이곳 책방만의 개성을 담은 굿즈들도 판매하고 있으며, 공간 한쪽은 카페처럼 운영돼 구매한 책을 여유롭게 읽어볼 수도 있다."
방사탑(제주),제주특별자치도 제주시 조천읍 신흥로1길 25,129402,12,outdoor,outdoor:전망대,A02,A0205,A02050200,역사관광지,다리/대교,기념탑/기념비/전망대,126.6505304610,33.5474965400,"방사탑은 부정과 악의 출입을 막아 마을을 편안하게 하고자 하는 신앙 대상물이다. 마을의 어느 한 방위에 불길한 징조가 보인다거나 어느 한 지형의 기가 허한 곳에 마을 공동으로 쌓아 올린 돌탑으로, 제주도 조천읍 신흥리 방사탑은 포구의 방파제 부근에 1기, 북서쪽 바닷가에 1기가 있다. 그중 방파제 부근인 남쪽 포구에 있는 탑(신흥리 1호탑)은 큰개에 있는 탑이라는 뜻으로 ‘큰개탑’, 새들이 움푹 파인 상부에 날아와 새끼를 부화하는 곳으로 이용하면서 ‘생이탑’이라고도 부른다.
또한, 북서쪽 바닷가인 ‘새백개’쪽에 자리한 탑(신흥리 2호탑)은 오다리 코지에 있는 탑이라 하여 ‘오다리탑’ 또는 상부에 세워 놓은 양근같은 석상 때문에 신흥리 1호탑인 ‘큰개탑’과 대비하여 ‘양탑’이라고 부른다."
방선문,제주특별자치도 제주시 오라이동 39-1,126468,12,outdoor,outdoor:계곡/공원/산,A01,A0101,A01010900,자연관광지,국립공원,계곡,126.5169053039,33.4542936092,"제주시를 관통하는 한천 상류 약 6km 지점에 효성이 지극한 나무꾼이 신선을 만났다는 전설을 가진 방선문(訪仙門)이 있다. 전설에 의하면 방선문은 신선 세계로 통하는 문으로 신선 세계와 인간 세계의 경계이다. 옛날 백록담에서는 매년 복날이면 하늘에서 선녀들이 내려와 목욕했는데 이때마다 한라산 산신은 방선문 밖 인간세계로 나와 선녀들이 하늘로 돌아갈 때까지 머물러 있어야만 했었다. 그런데 어느 복날 미처 방선문으로 내려오지 못한 한라산 산신이 선녀들이 목욕하는 모습을 훔쳐보고 말았고, 이에 격노한 옥황상제가 한라산 산신을 하얀 사슴으로 만들어 버렸다고 한다. 그 뒤 한라산 산신은 매년 복날이면 백록담에 올라가 슬피 울었고, 하얀 사슴의 연못이라는 백록담의 이름은 이 전설에서 유래한 것이다.
또한, 방선문 일대는 한국 고전문학 중 해학소설의 백미이자 판소리 열두 마당의 하나인 ‘배비장전’의 무대이기도 하다. 예부터 제주에 부임한 목사를 비롯한 지방 관리뿐만 아니라 유배인까지 많은 선인들이 이곳에서 풍류를 즐겼고, 방선문 곳곳에는 그들이 남긴 마애명이 많이 남아 있는데 ‘訪仙門’ , ‘登瀛丘’등을 비롯해 50여 개의 마애명이 남아있다. 
철 따라 아름다운 경치를 자아내지만, 특히 봄철의 진달래꽃은 영주 12경의 하나로 꼽힐 만큼 아름답다. 부근에는 높이 10m, 너비 30~50m의 오등동계곡이 있어 한결 운치를 더해준다."
